,ID,total_sentences_precision,count_ones_precision,count_zeros_precision,precision,total_sentences_recall,count_ones_recall,count_zeros_recall,recall,f1,model,dataset,note_type,prompt
62,62,14,9,5,0.6428571428571429,32,16,16,0.5,0.5625000000000001,medlm,medalign,progress_note,PROMPT2_entailment
63,63,6,6,0,1.0,10,7,3,0.7,0.8235294117647058,medlm,medalign,progress_note,PROMPT2_entailment
64,64,14,14,0,1.0,69,39,30,0.5652173913043478,0.7222222222222222,medlm,medalign,progress_note,PROMPT2_entailment
65,65,16,13,3,0.8125,104,52,52,0.5,0.6190476190476191,medlm,medalign,progress_note,PROMPT2_entailment
66,66,55,51,4,0.9272727272727272,87,55,32,0.632183908045977,0.7518091664433127,medlm,medalign,progress_note,PROMPT2_entailment
67,67,15,15,0,1.0,18,13,5,0.7222222222222222,0.8387096774193548,medlm,medalign,progress_note,PROMPT2_entailment
68,68,5,5,0,1.0,11,3,8,0.2727272727272727,0.4285714285714285,medlm,medalign,progress_note,PROMPT2_entailment
69,69,53,53,0,1.0,68,54,14,0.7941176470588235,0.8852459016393442,medlm,medalign,progress_note,PROMPT2_entailment
70,7,9,6,3,0.6666666666666666,37,18,19,0.4864864864864865,0.5625,medlm,medalign,progress_note,PROMPT2_entailment
71,70,40,35,5,0.875,69,34,35,0.4927536231884058,0.6304635761589404,medlm,medalign,progress_note,PROMPT2_entailment
72,71,34,30,4,0.8823529411764706,48,31,17,0.6458333333333334,0.7457898957497994,medlm,medalign,progress_note,PROMPT2_entailment
73,72,21,21,0,1.0,69,35,34,0.5072463768115942,0.6730769230769231,medlm,medalign,progress_note,PROMPT2_entailment
74,73,53,45,8,0.8490566037735849,90,63,27,0.7,0.7673568818514007,medlm,medalign,progress_note,PROMPT2_entailment
75,74,20,20,0,1.0,22,18,4,0.8181818181818182,0.9,medlm,medalign,progress_note,PROMPT2_entailment
76,75,6,6,0,1.0,49,16,33,0.3265306122448979,0.4923076923076923,medlm,medalign,progress_note,PROMPT2_entailment
77,76,23,22,1,0.9565217391304348,77,44,33,0.5714285714285714,0.7154471544715447,medlm,medalign,progress_note,PROMPT2_entailment
78,77,18,17,1,0.9444444444444444,38,24,14,0.631578947368421,0.7569573283858998,medlm,medalign,progress_note,PROMPT2_entailment
79,78,22,22,0,1.0,54,29,25,0.5370370370370371,0.6987951807228916,medlm,medalign,progress_note,PROMPT2_entailment
80,79,32,20,12,0.625,64,34,30,0.53125,0.5743243243243243,medlm,medalign,progress_note,PROMPT2_entailment
81,8,12,12,0,1.0,31,19,12,0.6129032258064516,0.76,medlm,medalign,progress_note,PROMPT2_entailment
82,80,51,46,5,0.9019607843137256,66,48,18,0.7272727272727273,0.8052516411378555,medlm,medalign,progress_note,PROMPT2_entailment
83,81,4,3,1,0.75,12,5,7,0.4166666666666667,0.5357142857142857,medlm,medalign,progress_note,PROMPT2_entailment
84,82,7,7,0,1.0,13,6,7,0.4615384615384615,0.631578947368421,medlm,medalign,progress_note,PROMPT2_entailment
85,83,8,8,0,1.0,8,3,5,0.375,0.5454545454545454,medlm,medalign,progress_note,PROMPT2_entailment
86,84,9,9,0,1.0,23,12,11,0.5217391304347826,0.6857142857142856,medlm,medalign,progress_note,PROMPT2_entailment
87,85,14,13,1,0.9285714285714286,63,32,31,0.5079365079365079,0.6566692975532754,medlm,medalign,progress_note,PROMPT2_entailment
88,86,19,17,2,0.8947368421052632,75,27,48,0.36,0.5134228187919463,medlm,medalign,progress_note,PROMPT2_entailment
89,87,65,59,6,0.9076923076923076,87,61,26,0.7011494252873564,0.7911628929435041,medlm,medalign,progress_note,PROMPT2_entailment
90,88,13,13,0,1.0,84,29,55,0.3452380952380952,0.5132743362831858,medlm,medalign,progress_note,PROMPT2_entailment
91,89,36,34,2,0.9444444444444444,41,32,9,0.7804878048780488,0.8546739984289081,medlm,medalign,progress_note,PROMPT2_entailment
92,9,30,28,2,0.9333333333333332,68,20,48,0.2941176470588235,0.4472843450479233,medlm,medalign,progress_note,PROMPT2_entailment
93,90,10,10,0,1.0,24,11,13,0.4583333333333333,0.6285714285714286,medlm,medalign,progress_note,PROMPT2_entailment
94,91,30,30,0,1.0,45,29,16,0.6444444444444445,0.7837837837837839,medlm,medalign,progress_note,PROMPT2_entailment
95,92,8,8,0,1.0,17,9,8,0.5294117647058824,0.6923076923076924,medlm,medalign,progress_note,PROMPT2_entailment
96,93,10,10,0,1.0,25,12,13,0.48,0.6486486486486487,medlm,medalign,progress_note,PROMPT2_entailment
97,94,9,8,1,0.8888888888888888,33,14,19,0.4242424242424242,0.5743589743589743,medlm,medalign,progress_note,PROMPT2_entailment
98,95,22,22,0,1.0,41,25,16,0.6097560975609756,0.7575757575757575,medlm,medalign,progress_note,PROMPT2_entailment
99,96,24,22,2,0.9166666666666666,48,29,19,0.6041666666666666,0.728310502283105,medlm,medalign,progress_note,PROMPT2_entailment
100,97,14,12,2,0.8571428571428571,37,14,23,0.3783783783783784,0.525,medlm,medalign,progress_note,PROMPT2_entailment
101,98,21,11,10,0.5238095238095238,55,25,30,0.4545454545454545,0.4867256637168142,medlm,medalign,progress_note,PROMPT2_entailment
102,99,20,19,1,0.95,73,29,44,0.3972602739726027,0.5602440264361972,medlm,medalign,progress_note,PROMPT2_entailment
0,0,13,12,1,0.9230769230769232,9,9,0,1.0,0.96,GPT4,coral,pdac,PROMPT1_entailment
1,1,13,13,0,1.0,9,9,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
2,10,18,17,1,0.9444444444444444,11,7,4,0.6363636363636364,0.7603833865814696,GPT4,coral,pdac,PROMPT1_entailment
3,100,10,9,1,0.9,11,10,1,0.9090909090909092,0.9045226130653266,GPT4,coral,pdac,PROMPT1_entailment
4,101,21,19,2,0.9047619047619048,11,10,1,0.9090909090909092,0.9069212410501194,GPT4,coral,pdac,PROMPT1_entailment
5,102,27,27,0,1.0,27,14,13,0.5185185185185185,0.6829268292682926,GPT4,coral,pdac,PROMPT1_entailment
6,103,14,12,2,0.8571428571428571,15,12,3,0.8,0.8275862068965518,GPT4,coral,pdac,PROMPT1_entailment
7,104,19,18,1,0.9473684210526316,12,11,1,0.9166666666666666,0.9317647058823528,GPT4,coral,pdac,PROMPT1_entailment
8,105,26,17,9,0.6538461538461539,33,19,14,0.5757575757575758,0.6123222748815166,GPT4,coral,pdac,PROMPT1_entailment
9,106,12,12,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
10,107,10,10,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
11,108,15,15,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
12,109,25,25,0,1.0,34,28,6,0.8235294117647058,0.9032258064516128,GPT4,coral,pdac,PROMPT1_entailment
13,11,19,19,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
14,110,8,8,0,1.0,4,4,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
15,111,10,9,1,0.9,3,3,0,1.0,0.9473684210526316,GPT4,coral,pdac,PROMPT1_entailment
16,112,12,12,0,1.0,9,9,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
17,113,14,13,1,0.9285714285714286,6,6,0,1.0,0.962962962962963,GPT4,coral,pdac,PROMPT1_entailment
18,114,12,11,1,0.9166666666666666,9,9,0,1.0,0.9565217391304348,GPT4,coral,pdac,PROMPT1_entailment
19,115,12,12,0,1.0,7,7,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
20,116,5,5,0,1.0,2,2,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
21,117,11,11,0,1.0,8,7,1,0.875,0.9333333333333332,GPT4,coral,pdac,PROMPT1_entailment
22,118,14,14,0,1.0,9,9,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
23,119,18,16,2,0.8888888888888888,12,11,1,0.9166666666666666,0.9025641025641026,GPT4,coral,pdac,PROMPT1_entailment
24,12,22,19,3,0.8636363636363636,10,9,1,0.9,0.8814432989690723,GPT4,coral,pdac,PROMPT1_entailment
25,120,16,14,2,0.875,13,12,1,0.9230769230769232,0.8983957219251337,GPT4,coral,pdac,PROMPT1_entailment
26,121,26,24,2,0.9230769230769232,12,12,0,1.0,0.96,GPT4,coral,pdac,PROMPT1_entailment
27,122,42,31,11,0.7380952380952381,45,33,12,0.7333333333333333,0.7357065803667744,GPT4,coral,pdac,PROMPT1_entailment
28,123,14,14,0,1.0,10,9,1,0.9,0.9473684210526316,GPT4,coral,pdac,PROMPT1_entailment
29,124,5,5,0,1.0,3,3,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
30,125,10,9,1,0.9,8,7,1,0.875,0.8873239436619719,GPT4,coral,pdac,PROMPT1_entailment
31,126,14,14,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
32,127,41,32,9,0.7804878048780488,30,23,7,0.7666666666666667,0.7735155018392011,GPT4,coral,pdac,PROMPT1_entailment
33,128,41,38,3,0.926829268292683,35,33,2,0.9428571428571428,0.9347745061498324,GPT4,coral,pdac,PROMPT1_entailment
34,129,14,13,1,0.9285714285714286,11,10,1,0.9090909090909092,0.9187279151943464,GPT4,coral,pdac,PROMPT1_entailment
35,13,30,25,5,0.8333333333333334,13,13,0,1.0,0.9090909090909092,GPT4,coral,pdac,PROMPT1_entailment
36,130,21,18,3,0.8571428571428571,12,9,3,0.75,0.7999999999999999,GPT4,coral,pdac,PROMPT1_entailment
37,131,13,12,1,0.9230769230769232,12,10,2,0.8333333333333334,0.8759124087591241,GPT4,coral,pdac,PROMPT1_entailment
38,132,13,11,2,0.8461538461538461,10,9,1,0.9,0.8722466960352422,GPT4,coral,pdac,PROMPT1_entailment
39,133,13,12,1,0.9230769230769232,7,7,0,1.0,0.96,GPT4,coral,pdac,PROMPT1_entailment
40,134,14,11,3,0.7857142857142857,15,9,6,0.6,0.6804123711340206,GPT4,coral,pdac,PROMPT1_entailment
41,135,14,14,0,1.0,9,9,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
42,136,20,18,2,0.9,7,3,4,0.4285714285714285,0.5806451612903225,GPT4,coral,pdac,PROMPT1_entailment
43,137,13,12,1,0.9230769230769232,10,7,3,0.7,0.7962085308056872,GPT4,coral,pdac,PROMPT1_entailment
44,138,17,16,1,0.9411764705882352,25,21,4,0.84,0.8877146631439894,GPT4,coral,pdac,PROMPT1_entailment
45,139,28,24,4,0.8571428571428571,62,36,26,0.5806451612903226,0.6923076923076923,GPT4,coral,pdac,PROMPT1_entailment
46,14,13,12,1,0.9230769230769232,10,10,0,1.0,0.96,GPT4,coral,pdac,PROMPT1_entailment
47,140,12,12,0,1.0,8,8,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
48,141,16,16,0,1.0,11,8,3,0.7272727272727273,0.8421052631578948,GPT4,coral,pdac,PROMPT1_entailment
49,142,15,9,6,0.6,11,10,1,0.9090909090909092,0.7228915662650602,GPT4,coral,pdac,PROMPT1_entailment
50,143,14,12,2,0.8571428571428571,9,8,1,0.8888888888888888,0.8727272727272727,GPT4,coral,pdac,PROMPT1_entailment
51,144,11,10,1,0.9090909090909092,12,11,1,0.9166666666666666,0.9128630705394192,GPT4,coral,pdac,PROMPT1_entailment
52,145,11,11,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
53,146,11,11,0,1.0,7,6,1,0.8571428571428571,0.923076923076923,GPT4,coral,pdac,PROMPT1_entailment
54,147,12,11,1,0.9166666666666666,12,11,1,0.9166666666666666,0.9166666666666666,GPT4,coral,pdac,PROMPT1_entailment
55,148,26,23,3,0.8846153846153846,25,18,7,0.72,0.7938638542665388,GPT4,coral,pdac,PROMPT1_entailment
56,149,14,13,1,0.9285714285714286,7,6,1,0.8571428571428571,0.8914285714285715,GPT4,coral,pdac,PROMPT1_entailment
57,15,11,11,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
58,150,11,11,0,1.0,8,8,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
59,151,16,15,1,0.9375,10,10,0,1.0,0.967741935483871,GPT4,coral,pdac,PROMPT1_entailment
60,152,19,19,0,1.0,11,10,1,0.9090909090909092,0.9523809523809524,GPT4,coral,pdac,PROMPT1_entailment
61,153,44,31,13,0.7045454545454546,30,18,12,0.6,0.6480836236933797,GPT4,coral,pdac,PROMPT1_entailment
62,154,21,21,0,1.0,15,15,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
63,155,45,42,3,0.9333333333333332,47,36,11,0.7659574468085106,0.8414023372287146,GPT4,coral,pdac,PROMPT1_entailment
64,156,13,12,1,0.9230769230769232,10,9,1,0.9,0.9113924050632912,GPT4,coral,pdac,PROMPT1_entailment
65,157,19,15,4,0.7894736842105263,14,12,2,0.8571428571428571,0.8219178082191781,GPT4,coral,pdac,PROMPT1_entailment
66,158,11,9,2,0.8181818181818182,10,9,1,0.9,0.8571428571428572,GPT4,coral,pdac,PROMPT1_entailment
67,159,12,12,0,1.0,4,4,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
68,16,29,23,6,0.7931034482758621,31,29,2,0.935483870967742,0.8584298584298584,GPT4,coral,pdac,PROMPT1_entailment
69,160,10,10,0,1.0,9,9,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
70,161,12,12,0,1.0,9,8,1,0.8888888888888888,0.9411764705882352,GPT4,coral,pdac,PROMPT1_entailment
71,162,13,13,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
72,163,15,15,0,1.0,13,12,1,0.9230769230769232,0.96,GPT4,coral,pdac,PROMPT1_entailment
73,164,54,47,7,0.8703703703703703,36,32,4,0.8888888888888888,0.87953216374269,GPT4,coral,pdac,PROMPT1_entailment
74,165,16,14,2,0.875,10,6,4,0.6,0.711864406779661,GPT4,coral,pdac,PROMPT1_entailment
75,166,18,15,3,0.8333333333333334,11,11,0,1.0,0.9090909090909092,GPT4,coral,pdac,PROMPT1_entailment
76,167,12,11,1,0.9166666666666666,8,7,1,0.875,0.8953488372093024,GPT4,coral,pdac,PROMPT1_entailment
77,168,10,9,1,0.9,6,6,0,1.0,0.9473684210526316,GPT4,coral,pdac,PROMPT1_entailment
78,169,10,10,0,1.0,7,6,1,0.8571428571428571,0.923076923076923,GPT4,coral,pdac,PROMPT1_entailment
79,17,12,12,0,1.0,5,5,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
80,170,18,14,4,0.7777777777777778,16,13,3,0.8125,0.7947598253275109,GPT4,coral,pdac,PROMPT1_entailment
81,171,23,19,4,0.8260869565217391,13,12,1,0.9230769230769232,0.8718929254302104,GPT4,coral,pdac,PROMPT1_entailment
82,172,21,17,4,0.8095238095238095,10,10,0,1.0,0.8947368421052632,GPT4,coral,pdac,PROMPT1_entailment
83,173,25,24,1,0.96,22,16,6,0.7272727272727273,0.8275862068965517,GPT4,coral,pdac,PROMPT1_entailment
84,174,14,9,5,0.6428571428571429,11,5,6,0.4545454545454545,0.5325443786982248,GPT4,coral,pdac,PROMPT1_entailment
85,175,45,12,33,0.2666666666666666,28,12,16,0.4285714285714285,0.3287671232876712,GPT4,coral,pdac,PROMPT1_entailment
86,176,14,14,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
87,177,13,13,0,1.0,10,9,1,0.9,0.9473684210526316,GPT4,coral,pdac,PROMPT1_entailment
88,178,33,21,12,0.6363636363636364,36,27,9,0.75,0.6885245901639345,GPT4,coral,pdac,PROMPT1_entailment
89,179,9,9,0,1.0,9,8,1,0.8888888888888888,0.9411764705882352,GPT4,coral,pdac,PROMPT1_entailment
90,18,15,14,1,0.9333333333333332,15,12,3,0.8,0.8615384615384616,GPT4,coral,pdac,PROMPT1_entailment
91,180,8,7,1,0.875,5,5,0,1.0,0.9333333333333332,GPT4,coral,pdac,PROMPT1_entailment
92,181,17,17,0,1.0,10,8,2,0.8,0.888888888888889,GPT4,coral,pdac,PROMPT1_entailment
93,182,10,10,0,1.0,8,8,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
94,183,15,15,0,1.0,10,6,4,0.6,0.7499999999999999,GPT4,coral,pdac,PROMPT1_entailment
95,184,14,6,8,0.4285714285714285,9,9,0,1.0,0.6,GPT4,coral,pdac,PROMPT1_entailment
96,185,20,16,4,0.8,22,17,5,0.7727272727272727,0.7861271676300577,GPT4,coral,pdac,PROMPT1_entailment
97,186,34,26,8,0.7647058823529411,32,15,17,0.46875,0.5812220566318926,GPT4,coral,pdac,PROMPT1_entailment
98,187,48,39,9,0.8125,34,24,10,0.7058823529411765,0.7554479418886199,GPT4,coral,pdac,PROMPT1_entailment
99,188,16,16,0,1.0,8,8,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
100,189,12,11,1,0.9166666666666666,5,5,0,1.0,0.9565217391304348,GPT4,coral,pdac,PROMPT1_entailment
101,19,20,16,4,0.8,21,18,3,0.8571428571428571,0.8275862068965518,GPT4,coral,pdac,PROMPT1_entailment
102,190,11,10,1,0.9090909090909092,17,13,4,0.7647058823529411,0.8306709265175718,GPT4,coral,pdac,PROMPT1_entailment
103,191,30,24,6,0.8,15,13,2,0.8666666666666667,0.832,GPT4,coral,pdac,PROMPT1_entailment
104,192,14,11,3,0.7857142857142857,12,12,0,1.0,0.88,GPT4,coral,pdac,PROMPT1_entailment
105,193,10,8,2,0.8,10,10,0,1.0,0.888888888888889,GPT4,coral,pdac,PROMPT1_entailment
106,194,12,10,2,0.8333333333333334,11,10,1,0.9090909090909092,0.8695652173913043,GPT4,coral,pdac,PROMPT1_entailment
107,195,11,9,2,0.8181818181818182,7,7,0,1.0,0.9,GPT4,coral,pdac,PROMPT1_entailment
108,196,15,14,1,0.9333333333333332,8,8,0,1.0,0.9655172413793104,GPT4,coral,pdac,PROMPT1_entailment
109,197,9,9,0,1.0,9,8,1,0.8888888888888888,0.9411764705882352,GPT4,coral,pdac,PROMPT1_entailment
110,198,14,12,2,0.8571428571428571,12,11,1,0.9166666666666666,0.8859060402684563,GPT4,coral,pdac,PROMPT1_entailment
111,199,20,17,3,0.85,9,9,0,1.0,0.9189189189189187,GPT4,coral,pdac,PROMPT1_entailment
112,2,15,12,3,0.8,14,12,2,0.8571428571428571,0.8275862068965518,GPT4,coral,pdac,PROMPT1_entailment
113,20,27,15,12,0.5555555555555556,18,14,4,0.7777777777777778,0.6481481481481481,GPT4,coral,pdac,PROMPT1_entailment
114,200,24,18,6,0.75,16,15,1,0.9375,0.8333333333333334,GPT4,coral,pdac,PROMPT1_entailment
115,201,10,10,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
116,202,10,10,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
117,203,30,27,3,0.9,31,25,6,0.8064516129032258,0.8506616257088847,GPT4,coral,pdac,PROMPT1_entailment
118,204,17,11,6,0.6470588235294118,14,11,3,0.7857142857142857,0.7096774193548386,GPT4,coral,pdac,PROMPT1_entailment
119,205,11,7,4,0.6363636363636364,7,7,0,1.0,0.7777777777777778,GPT4,coral,pdac,PROMPT1_entailment
120,206,11,9,2,0.8181818181818182,9,9,0,1.0,0.9,GPT4,coral,pdac,PROMPT1_entailment
121,207,15,13,2,0.8666666666666667,8,7,1,0.875,0.8708133971291866,GPT4,coral,pdac,PROMPT1_entailment
122,208,8,7,1,0.875,8,8,0,1.0,0.9333333333333332,GPT4,coral,pdac,PROMPT1_entailment
123,209,16,16,0,1.0,9,9,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
124,21,10,10,0,1.0,10,9,1,0.9,0.9473684210526316,GPT4,coral,pdac,PROMPT1_entailment
125,210,16,15,1,0.9375,9,9,0,1.0,0.967741935483871,GPT4,coral,pdac,PROMPT1_entailment
126,211,15,14,1,0.9333333333333332,8,8,0,1.0,0.9655172413793104,GPT4,coral,pdac,PROMPT1_entailment
127,212,21,19,2,0.9047619047619048,17,15,2,0.8823529411764706,0.8934169278996865,GPT4,coral,pdac,PROMPT1_entailment
128,213,13,13,0,1.0,11,11,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
129,214,14,13,1,0.9285714285714286,18,11,7,0.6111111111111112,0.7371134020618557,GPT4,coral,pdac,PROMPT1_entailment
130,215,19,8,11,0.4210526315789473,12,8,4,0.6666666666666666,0.5161290322580646,GPT4,coral,pdac,PROMPT1_entailment
131,216,32,25,7,0.78125,33,28,5,0.8484848484848485,0.8134805345729226,GPT4,coral,pdac,PROMPT1_entailment
132,217,28,27,1,0.9642857142857144,19,16,3,0.8421052631578947,0.8990634755463058,GPT4,coral,pdac,PROMPT1_entailment
133,218,12,12,0,1.0,11,10,1,0.9090909090909092,0.9523809523809524,GPT4,coral,pdac,PROMPT1_entailment
134,219,11,8,3,0.7272727272727273,8,8,0,1.0,0.8421052631578948,GPT4,coral,pdac,PROMPT1_entailment
135,22,15,8,7,0.5333333333333333,17,15,2,0.8823529411764706,0.664819944598338,GPT4,coral,pdac,PROMPT1_entailment
136,220,14,13,1,0.9285714285714286,11,10,1,0.9090909090909092,0.9187279151943464,GPT4,coral,pdac,PROMPT1_entailment
137,221,13,13,0,1.0,12,11,1,0.9166666666666666,0.9565217391304348,GPT4,coral,pdac,PROMPT1_entailment
138,222,11,11,0,1.0,11,9,2,0.8181818181818182,0.9,GPT4,coral,pdac,PROMPT1_entailment
139,223,34,32,2,0.9411764705882352,37,33,4,0.8918918918918919,0.9158716392020816,GPT4,coral,pdac,PROMPT1_entailment
140,224,17,9,8,0.5294117647058824,8,8,0,1.0,0.6923076923076924,GPT4,coral,pdac,PROMPT1_entailment
141,225,14,12,2,0.8571428571428571,13,11,2,0.8461538461538461,0.8516129032258064,GPT4,coral,pdac,PROMPT1_entailment
142,226,12,12,0,1.0,11,10,1,0.9090909090909092,0.9523809523809524,GPT4,coral,pdac,PROMPT1_entailment
143,227,13,11,2,0.8461538461538461,10,10,0,1.0,0.9166666666666666,GPT4,coral,pdac,PROMPT1_entailment
144,228,12,11,1,0.9166666666666666,9,9,0,1.0,0.9565217391304348,GPT4,coral,pdac,PROMPT1_entailment
145,229,12,11,1,0.9166666666666666,9,7,2,0.7777777777777778,0.8415300546448087,GPT4,coral,pdac,PROMPT1_entailment
146,23,15,15,0,1.0,12,11,1,0.9166666666666666,0.9565217391304348,GPT4,coral,pdac,PROMPT1_entailment
147,230,11,11,0,1.0,8,8,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
148,24,10,10,0,1.0,9,9,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
149,25,12,11,1,0.9166666666666666,11,10,1,0.9090909090909092,0.9128630705394192,GPT4,coral,pdac,PROMPT1_entailment
150,26,13,12,1,0.9230769230769232,11,10,1,0.9090909090909092,0.9160305343511452,GPT4,coral,pdac,PROMPT1_entailment
151,27,13,12,1,0.9230769230769232,12,10,2,0.8333333333333334,0.8759124087591241,GPT4,coral,pdac,PROMPT1_entailment
152,28,15,15,0,1.0,13,12,1,0.9230769230769232,0.96,GPT4,coral,pdac,PROMPT1_entailment
153,29,8,7,1,0.875,9,7,2,0.7777777777777778,0.823529411764706,GPT4,coral,pdac,PROMPT1_entailment
154,3,10,10,0,1.0,8,8,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
155,30,18,16,2,0.8888888888888888,11,11,0,1.0,0.9411764705882352,GPT4,coral,pdac,PROMPT1_entailment
156,31,18,18,0,1.0,11,11,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
157,32,25,22,3,0.88,11,8,3,0.7272727272727273,0.7963800904977375,GPT4,coral,pdac,PROMPT1_entailment
158,33,21,10,11,0.4761904761904761,24,11,13,0.4583333333333333,0.4670912951167728,GPT4,coral,pdac,PROMPT1_entailment
159,34,10,10,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
160,35,13,13,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
161,36,39,38,1,0.9743589743589745,44,37,7,0.8409090909090909,0.9027287319422151,GPT4,coral,pdac,PROMPT1_entailment
162,37,18,14,4,0.7777777777777778,9,8,1,0.8888888888888888,0.8296296296296296,GPT4,coral,pdac,PROMPT1_entailment
163,38,22,19,3,0.8636363636363636,13,11,2,0.8461538461538461,0.8548057259713701,GPT4,coral,pdac,PROMPT1_entailment
164,39,15,14,1,0.9333333333333332,10,9,1,0.9,0.9163636363636364,GPT4,coral,pdac,PROMPT1_entailment
165,4,21,20,1,0.9523809523809524,15,11,4,0.7333333333333333,0.8286252354048965,GPT4,coral,pdac,PROMPT1_entailment
166,40,11,11,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
167,41,14,14,0,1.0,8,8,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
168,42,16,14,2,0.875,11,9,2,0.8181818181818182,0.8456375838926175,GPT4,coral,pdac,PROMPT1_entailment
169,43,20,20,0,1.0,13,9,4,0.6923076923076923,0.8181818181818181,GPT4,coral,pdac,PROMPT1_entailment
170,44,10,9,1,0.9,11,11,0,1.0,0.9473684210526316,GPT4,coral,pdac,PROMPT1_entailment
171,45,12,10,2,0.8333333333333334,10,10,0,1.0,0.9090909090909092,GPT4,coral,pdac,PROMPT1_entailment
172,46,16,16,0,1.0,11,10,1,0.9090909090909092,0.9523809523809524,GPT4,coral,pdac,PROMPT1_entailment
173,47,37,35,2,0.945945945945946,39,29,10,0.7435897435897436,0.8326497128794094,GPT4,coral,pdac,PROMPT1_entailment
174,48,11,10,1,0.9090909090909092,10,9,1,0.9,0.9045226130653266,GPT4,coral,pdac,PROMPT1_entailment
175,49,15,15,0,1.0,10,9,1,0.9,0.9473684210526316,GPT4,coral,pdac,PROMPT1_entailment
176,5,15,15,0,1.0,10,8,2,0.8,0.888888888888889,GPT4,coral,pdac,PROMPT1_entailment
177,50,9,8,1,0.8888888888888888,10,8,2,0.8,0.8421052631578948,GPT4,coral,pdac,PROMPT1_entailment
178,51,16,14,2,0.875,12,12,0,1.0,0.9333333333333332,GPT4,coral,pdac,PROMPT1_entailment
179,52,10,10,0,1.0,10,10,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
180,53,13,12,1,0.9230769230769232,8,8,0,1.0,0.96,GPT4,coral,pdac,PROMPT1_entailment
181,54,5,5,0,1.0,2,2,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
182,55,15,15,0,1.0,10,9,1,0.9,0.9473684210526316,GPT4,coral,pdac,PROMPT1_entailment
183,56,14,11,3,0.7857142857142857,8,7,1,0.875,0.8279569892473119,GPT4,coral,pdac,PROMPT1_entailment
184,57,36,26,10,0.7222222222222222,13,9,4,0.6923076923076923,0.7069486404833838,GPT4,coral,pdac,PROMPT1_entailment
185,58,22,19,3,0.8636363636363636,10,10,0,1.0,0.9268292682926828,GPT4,coral,pdac,PROMPT1_entailment
186,59,17,12,5,0.7058823529411765,21,16,5,0.7619047619047619,0.7328244274809159,GPT4,coral,pdac,PROMPT1_entailment
187,6,15,15,0,1.0,12,12,0,1.0,1.0,GPT4,coral,pdac,PROMPT1_entailment
188,60,28,26,2,0.9285714285714286,13,13,0,1.0,0.962962962962963,GPT4,coral,pdac,PROMPT1_entailment
189,61,11,10,1,0.9090909090909092,7,7,0,1.0,0.9523809523809524,GPT4,coral,pdac,PROMPT1_entailment
190,62,13,11,2,0.8461538461538461,11,10,1,0.9090909090909092,0.8764940239043824,GPT4,coral,pdac,PROMPT1_entailment
